CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LATITUD,LONGITUD,ALTITUD,CVE_CARTA,Z1,Z2,Z3"09","Ciudad de México","002","Azcapotzalco","0001","Azcapotzalco","U","192902.770","0991103.698","2244","E14A39","414711","196053","218658"
"09","Ciudad de México","009","Milpa Alta","0100","Teuhtli","R","191310.894","0990151.410","2554","E14A49","11","*","*"
"09","Ciudad de México","009","Milpa Alta","0101","Texcalahuitiel","R","191204.843","0990330.725","2467","E14A49","28","15","13"
"09","Ciudad de México","009","Milpa Alta","0102","Texcayuca (Ojo de Agua)","R","190928.856","0990846.359","2915","E14A49","0","0","0"
"09","Ciudad de México","009","Milpa Alta","0103","Tezompa","R","191119.897","0990310.804","2573","E14A49","99","52","47"
"09","Ciudad de México","009","Milpa Alta","0104","Teziuhtepec","R","191018.954","0990415.763","2851","E14A49","89","43","46"
"09","Ciudad de México","009","Milpa Alta","0105","Tetzumpa","R","191004.220","0990413.182","2889","E14A49","14","*","*"
"09","Ciudad de México","009","Milpa Alta","0109","Tlaxala","R","191210.063","0990214.696","2448","E14A49","46","27","19"
"09","Ciudad de México","009","Milpa Alta","0110","Ahuapapatlapa","R","191017.800","0990245.127","2769","E14A49","3","*","*"
"09","Ciudad de México","009","Milpa Alta","0112","Tetepanco","R","191221.055","0990316.575","2543","E14A49","94","47","47"
"09","Ciudad de México","009","Milpa Alta","0113","Cerrada Francisco I. Madero","R","191250.202","0990339.451","2577","E14A49","51","27","24"
"09","Ciudad de México","009","Milpa Alta","0115","San José","R","191223.663","0990336.406","2585","E14A49","137","67","70"
"09","Ciudad de México","009","Milpa Alta","0116","Hueytepetl","R","191121.536","0985924.396","2460","E14B41","202","101","101"
"09","Ciudad de México","009","Milpa Alta","0117","Coximalipa","R","191026.042","0990409.447","2831","E14A49","91","41","50"
"09","Ciudad de México","009","Milpa Alta","0118","Tlaltepec (Casa del Comunero)","R","190924.697","0990426.458","2990","E14A49","0","0","0"
"09","Ciudad de México","009","Milpa Alta","0119","El Tulmiac","R","190739.820","0990704.994","3132","E14A49","0","0","0"
"09","Ciudad de México","009","Milpa Alta","0120","Corralixpa","R","191035.203","0990435.631","2857","E14A49","153","78","75"
"09","Ciudad de México","009","Milpa Alta","0124","El Rancho","R","191128.718","0990156.009","2479","E14A49","13","9","4"
"09","Ciudad de México","009","Milpa Alta","0126","Coyocalli","R","191147.948","0990215.138","2488","E14A49","16","7","9"
"09","Ciudad de México","009","Milpa Alta","0129","Tlapalan","R","191050.964","0990038.521","2545","E14A49","37","18","19"
"09","Ciudad de México","009","Milpa Alta","0130","Retamatitla (Tepehuale)","R","191036.483","0990116.728","2615","E14A49","2","*","*"
"09","Ciudad de México","009","Milpa Alta","0131","Texalco","R","191134.456","0990207.909","2470","E14A49","84","44","40"
"09","Ciudad de México","009","Milpa Alta","0134","Quepilco","R","191124.832","0990603.759","2779","E14A49","56","29","27"
"09","Ciudad de México","009","Milpa Alta","0135","Texococlixpa (Rancho Santa Elena)","R","191100.052","0990601.193","2879","E14A49","6","*","*"
"09","Ciudad de México","009","Milpa Alta","0136","Cuilotepec","R","191057.972","0990501.450","2840","E14A49","0","0","0"
"09","Ciudad de México","009","Milpa Alta","0138","Barranca Seca (Pozo Ocho)","R","191226.720","0985950.805","2281","E14B41","200","100","100"
"09","Ciudad de México","009","Milpa Alta","0139","Teatlaco","R","191125.320","0985928.343","2440","E14B41","31","16","15"
"09","Ciudad de México","009","Milpa Alta","0140","Tlaloxtoc (Ejidos de Tecoxpa)","R","191148.307","0985849.972","2334","E14B41","38","24","14"
"09","Ciudad de México","009","Milpa Alta","0142","Atuzanco","R","191232.832","0990319.113","2553","E14A49","43","21","22"
"09","Ciudad de México","009","Milpa Alta","0147","El Potrero","R","191238.680","0990535.066","2568","E14A49","20","12","8"
"09","Ciudad de México","009","Milpa Alta","0148","Jalisco","R","191158.927","0990208.488","2447","E14A49","55","30","25"
"09","Ciudad de México","009","Milpa Alta","0151","Miquixpa","R","191114.728","0990602.834","2821","E14A49","32","14","18"
"09","Ciudad de México","009","Milpa Alta","0152","San Lorenzo Tlacoyucan","U","191034.761","0990153.120","2616","E14A49","3676","1874","1802"
"09","Ciudad de México","009","Milpa Alta","0154","Rinconada del Teoca","R","191232.225","0990521.701","2603","E14A49","110","55","55"
"09","Ciudad de México","009","Milpa Alta","0155","Tepepechimulco","R","191220.375","0990322.120","2552","E14A49","6","*","*"
"09","Ciudad de México","009","Milpa Alta","0156","Temoclaluca","R","191144.774","0990447.964","2649","E14A49","66","38","28"
"09","Ciudad de México","009","Milpa Alta","0158","Malacaxco","R","191152.554","0990354.024","2534","E14A49","55","35","20"
"09","Ciudad de México","009","Milpa Alta","0159","Cuatlixco","R","191141.474","0990349.542","2543","E14A49","26","12","14"
"09","Ciudad de México","009","Milpa Alta","0160","Tlaloxtutienco (Montesinos)","R","191147.752","0990349.116","2528","E14A49","30","15","15"
"09","Ciudad de México","009","Milpa Alta","0161","Coametzu","R","191118.563","0990329.103","2617","E14A49","136","69","67"
"09","Ciudad de México","009","Milpa Alta","0163","Cuauhtunco","R","191301.534","0990242.440","2493","E14A49","236","113","123"
"09","Ciudad de México","009","Milpa Alta","0166","La Era","R","191258.264","0990212.535","2539","E14A49","0","0","0"
"09","Ciudad de México","009","Milpa Alta","0167","Tepetenco","R","191215.931","0990214.650","2477","E14A49","180","83","97"
"09","Ciudad de México","009","Milpa Alta","0168","San Isidro Cuatepec","R","191308.535","0990027.765","2375","E14A49","670","331","339"
"09","Ciudad de México","009","Milpa Alta","0169","Xaluis (Ixtahuaca)","R","191105.922","0990319.035","2623","E14A49","153","82","71"
"09","Ciudad de México","009","Milpa Alta","0171","Tlacaxatl (Barrio Xochitepec)","R","191225.371","0985939.855","2280","E14B41","219","103","116"
"09","Ciudad de México","009","Milpa Alta","0172","Tlachachalipac","R","191100.826","0990315.430","2640","E14A49","62","33","29"
