ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_0A2,POBFEM,P_12YMAS_F,PROM_HNV
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,007,8,88,71,2.19
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,009,4,34,27,2.07
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,010,10,131,103,2.11
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,011,14,293,254,1.88
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,012,8,117,100,2.21
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,014,13,151,126,2.05
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,015,13,125,101,2.17
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,016,16,163,129,2.19
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,022,3,44,36,1.92
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,023,4,31,27,2.26
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,024,7,56,41,1.95
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,026,*,44,35,1.60
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,028,4,50,39,2.41
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,033,7,50,36,1.89
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,040,6,40,29,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,041,3,57,49,1.86
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,042,5,39,27,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,043,*,25,23,1.70
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,044,10,102,80,1.79
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,045,14,204,171,2.06
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,047,3,32,23,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,049,4,37,26,2.08
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,050,3,13,11,1.64
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,055,5,50,37,2.19
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,056,18,145,113,1.82
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,057,5,72,61,2.05
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,058,*,30,24,2.04
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,059,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,060,15,121,93,2.47
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,062,17,189,140,2.17
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0313,065,8,65,50,2.42
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0328,000,350,4144,3344,2.10
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,001,13,77,61,1.90
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,002,3,47,40,2.20
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,003,23,258,199,2.16
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,004,*,56,40,1.74
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,005,4,79,68,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,006,14,101,81,2.71
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,009,29,339,282,2.06
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,011,11,84,70,2.30
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,012,8,107,84,1.95
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,015,14,141,115,2.07
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,016,14,192,155,2.23
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,017,31,337,280,1.86
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,018,6,69,58,1.79
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,019,*,46,38,1.62
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,020,3,28,20,2.85
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,021,8,80,60,2.43
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,022,*,45,33,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,023,*,62,53,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,024,0,61,56,2.66
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,025,4,62,57,1.98
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,026,7,70,56,2.40
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,027,5,48,38,2.17
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,028,24,260,208,1.92
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,031,23,358,307,1.97
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,035,20,310,250,1.86
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,036,6,80,63,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,037,5,22,15,2.47
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,038,3,33,29,1.72
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,039,*,27,19,3
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,040,25,269,204,2.26
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,041,4,43,34,1.38
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,043,*,27,21,1.43
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,044,13,140,99,2.40
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,046,8,48,37,1.94
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,048,7,72,54,3.47
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,049,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,050,0,7,6,2.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,051,*,27,26,2.77
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0328,052,3,31,27,2.70
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0332,000,198,2412,1987,2.14
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,001,11,135,110,1.87
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,004,17,157,133,2.41
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,005,7,106,92,2.22
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,006,16,119,104,1.86
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,007,15,155,130,1.95
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,008,26,406,343,1.99
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,010,6,59,48,2.46
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,011,6,63,46,2.51
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,012,6,55,42,2.17
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,013,8,107,87,2.18
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,014,11,109,86,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,015,*,41,35,1.89
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,016,3,54,43,2.36
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,017,6,66,53,2.17
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,018,4,38,36,2.56
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,019,3,58,45,1.69
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,021,6,50,39,2.28
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,022,*,54,41,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,023,6,56,41,2.23
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,024,3,77,60,2.42
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,025,7,47,39,2.28
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,026,6,58,46,1.93
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,028,7,83,73,3.11
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,029,*,80,71,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,032,3,37,29,2.38
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,033,7,98,78,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,035,*,18,14,3.36
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0332,036,*,26,23,1.83
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0347,000,159,1936,1578,2.02
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,001,*,37,33,1.48
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,002,4,34,27,2.22
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,003,11,90,65,2.22
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,004,9,76,65,2.45
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,005,4,64,58,1.64
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,006,*,38,31,2.21
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,007,9,172,146,1.91
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,008,17,200,157,1.95
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,009,14,180,142,1.92
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,011,3,31,22,3.12
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,012,8,64,44,2.65
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,013,*,71,57,2.07
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,014,3,43,37,2.32
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,015,0,53,42,1.81
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,016,15,125,108,2.17
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,017,12,96,84,1.74
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,018,3,43,37,1.70
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,019,0,38,30,2.20
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,020,3,17,14,1.57
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,021,3,18,12,2.83
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,022,7,70,56,2.23
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,023,3,44,37,1.76
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,024,3,41,31,2.10
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,025,11,110,91,1.91
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,026,*,58,51,1.49
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,027,3,48,39,2.36
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0347,028,8,75,62,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0351,000,207,2216,1797,2.10
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,001,3,50,41,1.80
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,002,5,49,39,2.51
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,003,3,51,41,1.98
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,004,8,90,68,2.71
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,005,7,66,49,2.43
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,006,*,43,37,2.57
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,007,20,218,174,1.94
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,008,*,34,30,2.50
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,009,10,67,53,1.98
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,010,10,50,37,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,011,8,75,50,2.04
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,012,9,62,46,2.59
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,013,*,39,34,2.24
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,014,3,56,45,2.47
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,015,5,52,37,2.57
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,016,3,44,40,2.20
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,017,9,48,39,2.21
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,018,11,79,64,2.28
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,019,11,66,49,2.12
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,020,15,207,172,1.85
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,021,5,59,46,2.80
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,022,8,94,86,1.60
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,024,3,50,46,2.07
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,029,4,42,33,1.64
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,030,0,51,46,2.18
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,031,7,148,126,1.96
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,033,13,168,142,1.79
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,034,*,17,12,2.67
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,035,*,15,15,1.93
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,040,16,95,74,1.91
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,041,*,14,13,2.08
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0351,042,*,17,13,2.69
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0370,000,159,1707,1338,2.27
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,001,5,68,53,2.17
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,005,13,119,101,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,006,3,26,22,2.86
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,007,11,80,56,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,009,5,69,52,2.67
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,011,14,162,122,2.58
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,013,14,95,73,1.97
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,017,9,72,55,1.95
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,021,8,107,86,2.44
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,026,5,50,39,2.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,028,0,22,18,2.50
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,030,*,37,30,2.60
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,032,*,50,44,1.80
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,037,6,59,47,2.43
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,039,0,11,10,1.20
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,041,11,105,79,2.71
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,045,4,26,21,1.95
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,046,0,40,35,1.91
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,047,*,30,25,2.16
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,048,8,134,103,2.67
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,049,8,73,59,1.95
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,050,10,117,92,2.15
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,051,4,29,21,2.24
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,052,9,64,48,1.92
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,053,4,14,9,1.67
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,054,*,15,14,3.07
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0370,055,*,33,24,2.04
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0385,000,151,1602,1283,2.30
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,008,*,25,19,2.32
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,009,6,39,33,2.09
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,010,8,94,70,2.20
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,014,4,39,33,1.88
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,015,0,27,23,2.78
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,017,10,65,57,2.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,018,4,37,33,2.21
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,021,3,32,28,1.96
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,022,11,94,69,3.37
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,023,13,187,149,2.38
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,024,*,13,10,1.90
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,025,4,40,32,2.22
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,026,4,45,39,2.23
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,027,*,25,20,2.40
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,028,12,97,83,2.24
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,032,*,31,27,1.93
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,033,5,39,31,1.84
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,034,0,18,16,2.20
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,035,3,43,34,3.09
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,041,22,169,122,2.11
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,042,13,123,97,2.22
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,045,*,15,13,2.77
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,046,0,23,22,1.50
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,047,3,41,36,2.72
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,048,*,24,21,1.60
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,049,*,28,27,2.96
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,053,3,49,38,3.14
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,054,3,36,27,1.93
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,055,6,46,36,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0385,057,4,58,38,2
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0417,000,46,1206,1039,1.69
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,001,*,43,39,1.61
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,002,3,35,26,1.62
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,003,*,76,64,1.86
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,004,0,37,33,2.15
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,005,*,30,27,1.93
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,006,*,42,34,1.91
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,007,*,38,35,1.21
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,008,*,36,29,1.45
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,009,3,35,29,1.48
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,010,0,46,37,1.89
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,011,0,4,4,1.25
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,012,*,17,15,1.64
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,013,*,31,25,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,014,0,34,32,1.22
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,015,*,42,35,1.63
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,016,*,36,31,1.77
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,017,3,31,26,1.38
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,018,*,36,32,1.50
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,019,*,36,30,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,020,*,36,33,2.16
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,021,0,35,31,1.19
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,022,3,39,34,1.68
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,023,*,43,37,1.54
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,024,4,36,26,1.62
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,026,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,027,*,41,39,1.59
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,028,*,40,34,1.85
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,029,0,42,39,1.72
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,030,*,45,39,1.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,031,*,33,29,2.28
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,032,*,23,19,2.16
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,033,0,20,20,1.45
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,034,0,12,12,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,035,*,15,12,1.75
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,036,*,33,29,1.75
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,038,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,039,*,11,9,1.56
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,040,0,6,6,1.17
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0417,041,0,11,8,1.63
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0421,000,266,3123,2547,2.02
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,001,6,98,84,2.63
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,002,16,213,191,1.34
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,003,8,78,59,1.76
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,004,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,005,31,366,286,2.29
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,006,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,007,4,67,56,1.34
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,008,8,113,98,1.68
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,009,6,66,56,1.69
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,012,4,53,47,2.15
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,013,15,127,100,2.36
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,014,*,6,5,1.40
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,015,3,40,35,2.69
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,016,0,16,15,1.40
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,018,*,36,31,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,019,19,213,176,2.11
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0421,020,7,99,73,2.17
